Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
576099ad-9598-318f-b86f-56389d741867,30ddd03e-9851-3445-a474-2df7e26ebeb4,Mose244 Marks830,M,INTERNAL MEDICINE,415 COOLEY ST,SPRINGFIELD,MA,01128-1149,42.115454,-72.539978,0
f21938f7-23fd-357f-a8f8-6f054a6b3826,b4f385ce-3f32-3097-9754-4ea83d91f11d,Blair400 Borer986,M,NURSE PRACTITIONER,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
bb2b0f6e-438f-39e5-b3fa-a355df1b5e3b,b4f385ce-3f32-3097-9754-4ea83d91f11d,Victoria535 Ullrich385,F,NURSE PRACTITIONER,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
10ad3ed6-3544-3091-8639-99f3ef9347f2,b4f385ce-3f32-3097-9754-4ea83d91f11d,Thaddeus38 Emard19,M,NURSE PRACTITIONER,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
f9d0138b-538c-3936-85d2-c583b0762cb2,b4f385ce-3f32-3097-9754-4ea83d91f11d,Clark193 Barton704,M,NURSE PRACTITIONER,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
309fcd6a-d9af-3eb7-bde8-bc3d5e523f6b,b4f385ce-3f32-3097-9754-4ea83d91f11d,Blair400 Borer986,M,EMERGENCY MEDICINE,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
3813d74e-6c03-3003-a06c-3bce30f47d18,b4f385ce-3f32-3097-9754-4ea83d91f11d,Victoria535 Ullrich385,F,EMERGENCY MEDICINE,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
31847e7d-cd71-3381-b794-50bd25c20254,b4f385ce-3f32-3097-9754-4ea83d91f11d,Alejandra902 Suárez24,F,EMERGENCY MEDICINE,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
2b99c880-3a50-3f07-884b-0c9e4513d9be,b4f385ce-3f32-3097-9754-4ea83d91f11d,Lindsey52 Barton704,F,EMERGENCY MEDICINE,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
60531e5c-5670-3fb4-9647-c2c59786dd23,b4f385ce-3f32-3097-9754-4ea83d91f11d,Blair400 Borer986,M,PHYSICIAN ASSISTANT,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
cdcfc26e-1c65-31e4-b4b6-1d12fff02af6,b4f385ce-3f32-3097-9754-4ea83d91f11d,Victoria535 Ullrich385,F,PHYSICIAN ASSISTANT,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
adac307b-9828-390e-ae2d-ab7db663035a,b4f385ce-3f32-3097-9754-4ea83d91f11d,Thaddeus38 Emard19,M,PHYSICIAN ASSISTANT,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,0
dfe61e1c-d859-3a02-99a9-0415e1b8ffa0,b4f385ce-3f32-3097-9754-4ea83d91f11d,Alaine226 Borer986,F,GENERAL PRACTICE,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,56
fce38837-a3e0-36c3-b551-fc4694a86fe1,c5751bc6-d920-3f4d-b191-c5148659b1a7,Ellis535 Hudson301,M,GENERAL PRACTICE,238 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1046,42.265435,-72.670813,58
22f047be-2a4b-3246-b198-574871827119,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Isaac321 Gaylord332,M,FAMILY PRACTICE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,42.726188,-70.983328,0
febfde20-d9ce-3294-a83d-adc89bfd537d,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Neville893 Blanda868,M,FAMILY PRACTICE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,42.726188,-70.983328,0
fa323352-cb32-3445-806c-47662fdeeb1c,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Man114 Gaylord332,F,GENERAL PRACTICE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,42.726188,-70.983328,39
a2a513e9-e423-39ad-b4ea-153c9a20bc47,2f65e09a-bfda-3a04-b8f2-58632abc3cde,Man114 Gaylord332,F,INTERNAL MEDICINE,66 E MAIN ST,GEORGETOWN,MA,01833-2112,42.726188,-70.983328,0
61d2a1de-b654-3572-89c7-2dcd2ef83bc2,10d1452e-fe07-3a54-838e-c5aa28013ecd,Leonor133 Green467,F,PHYSICAL THERAPY,225 ESSEX ST,LAWRENCE,MA,01840-1553,42.700272999999996,-71.161357,0
5d2ded6c-7e53-3873-a103-0c065f024bc4,10d1452e-fe07-3a54-838e-c5aa28013ecd,Krysta658 Brekke496,F,PHYSICAL THERAPY,225 ESSEX ST,LAWRENCE,MA,01840-1553,42.700272999999996,-71.161357,0
edff54ce-8387-3e73-af2e-f012e4d58873,10d1452e-fe07-3a54-838e-c5aa28013ecd,Felton646 Kunde533,M,PHYSICAL THERAPY,225 ESSEX ST,LAWRENCE,MA,01840-1553,42.700272999999996,-71.161357,0
1cc8c586-3000-34f7-a179-23a4259819a0,10d1452e-fe07-3a54-838e-c5aa28013ecd,Lewis216 Hagenes547,M,PHYSICAL THERAPY,225 ESSEX ST,LAWRENCE,MA,01840-1553,42.700272999999996,-71.161357,0
7c39c33d-04d6-3c72-8bd5-0edfeac63b8f,10d1452e-fe07-3a54-838e-c5aa28013ecd,Leonor133 Green467,F,GENERAL PRACTICE,225 ESSEX ST,LAWRENCE,MA,01840-1553,42.700272999999996,-71.161357,91
88276e13-ef9c-3aea-96e6-3e86188fb2c7,9f8adac8-38c6-354d-93d8-8af0215b66df,Jack927 Wintheiser220,F,GENERAL PRACTICE,421 MERRIMACK ST,METHUEN,MA,01844-5865,42.742751,-71.178588,69
0ecf6aa4-bea4-343f-91eb-3da298f40d9f,ce9b73b9-27c6-30ff-8b04-9cff8d5f9208,Jayson808 Olson653,M,RHEUMATOLOGY,136 HIGH ST EXT,LANCASTER,MA,01523-2056,42.483569,-71.675585,0
15620a80-93c3-37fd-b09d-cfbff5312807,ce9b73b9-27c6-30ff-8b04-9cff8d5f9208,Leeanna836 Kris249,F,RHEUMATOLOGY,136 HIGH ST EXT,LANCASTER,MA,01523-2056,42.483569,-71.675585,0
569e12ef-53d8-3aff-8344-5c00c1461a32,ce9b73b9-27c6-30ff-8b04-9cff8d5f9208,Jayson808 Olson653,M,GENERAL PRACTICE,136 HIGH ST EXT,LANCASTER,MA,01523-2056,42.483569,-71.675585,28
a30bcad3-ec57-39e2-bf76-5efb5a90a91f,cdee2040-bd34-3ce9-8a40-c9a96686e8dc,Rodrigo242 Wisoky380,M,GENERAL PRACTICE,25 MARSTON ST,LAWRENCE,MA,01841-2310,42.700272999999996,-71.161357,89
f41c5710-693e-3759-ba1b-a99eebcf64b8,5037c033-bb99-3453-9dc0-40d80d508e9f,Karlyn611 Nolan344,F,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,02186-3900,42.241557,-71.082432,38
aa369df5-e913-30f1-881a-85a528a998ab,e78cfad6-cc68-393f-bc00-ba462d78ad71,Darcey370 Stanton715,F,NURSE PRACTITIONER,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
a2822f63-7f00-3e0e-8841-2aaf133de5d9,e78cfad6-cc68-393f-bc00-ba462d78ad71,Chia293 Orn563,F,NURSE PRACTITIONER,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
790ec970-c1d3-3115-9e46-bbd67fb048e1,e78cfad6-cc68-393f-bc00-ba462d78ad71,Elton404 Stanton715,M,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
1268db0f-9e42-3cd6-a4d1-370f6ea99345,e78cfad6-cc68-393f-bc00-ba462d78ad71,Chia293 Orn563,F,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
4f0cf85f-9178-33dd-a36c-94179b7c7a5f,e78cfad6-cc68-393f-bc00-ba462d78ad71,Sade71 Wolff180,F,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
28c657b0-d5a7-3cde-9754-03483fc9a30e,e78cfad6-cc68-393f-bc00-ba462d78ad71,Raeann749 Schinner682,F,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
df424d14-bfa9-3ccb-9923-244969642a9d,e78cfad6-cc68-393f-bc00-ba462d78ad71,Tarsha65 Hayes766,F,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
ce420a34-d0e0-3f20-a65e-27a415b7937f,e78cfad6-cc68-393f-bc00-ba462d78ad71,Sherron201 Cronin387,F,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
0eeb49b7-2431-3e2e-a878-e154a1ceed33,e78cfad6-cc68-393f-bc00-ba462d78ad71,Kristian973 Koss676,F,PSYCHIATRY,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
cb701c7e-bce0-3071-8ca3-1a6d73934f3b,e78cfad6-cc68-393f-bc00-ba462d78ad71,Elton404 Stanton715,M,CLINICAL PSYCHOLOGIST,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
788b32f8-17fd-32da-ad24-dfc7976f3bd8,e78cfad6-cc68-393f-bc00-ba462d78ad71,Darcey370 Stanton715,F,CLINICAL SOCIAL WORKER,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
c731a7b8-47e6-37a6-9945-efbfbd7966c4,e78cfad6-cc68-393f-bc00-ba462d78ad71,Chia293 Orn563,F,CLINICAL SOCIAL WORKER,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
ac923242-2a16-3c37-a3ac-7877959baee1,e78cfad6-cc68-393f-bc00-ba462d78ad71,Buford910 Wolff180,M,CLINICAL SOCIAL WORKER,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
0e894c4d-4b22-3b32-b77f-7008e96349bb,e78cfad6-cc68-393f-bc00-ba462d78ad71,Genaro214 Schinner682,M,CLINICAL SOCIAL WORKER,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,0
682626cb-b012-305c-b42d-de00b8919beb,e78cfad6-cc68-393f-bc00-ba462d78ad71,Darcey370 Stanton715,F,GENERAL PRACTICE,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,38
0854af91-d711-33ca-b9f0-c49b75477645,ac004159-6e08-3d11-b813-1b4b43450f4a,Loura465 Ankunding277,F,GENERAL PRACTICE,130 N ST,HYANNIS,MA,02601,41.647227,-70.249978,60
02e8ffa8-4215-3878-ac35-2dfdd56f99cb,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Rogelio17 Cassin499,M,ORTHOPEDIC SURGERY,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
069af238-e074-30a4-8d04-f5b62999f247,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Lauretta754 Welch179,F,ORTHOPEDIC SURGERY,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
eb13e663-b23d-3aa6-aa39-bafbe80fd193,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Myrtis608 Cassin499,F,GENERAL PRACTICE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,68
790939af-e99a-3485-be79-3adf5b71a7f2,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Myrtis608 Cassin499,F,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
48af7e60-ed07-37e9-a382-02ced7f6f075,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Ricardo560 Herrera193,M,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
52794c34-cb17-3e08-866d-2d9a6d2a4490,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Elijah719 Kuhlman484,M,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
be7a163f-a5da-3b75-8cae-40e15703ed3e,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Kenton313 Haag279,M,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
34d3adc4-1733-36ed-a2a3-bd12fb834efe,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Katharine125 Carter549,F,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
d46480e4-7e4c-36d5-b25a-a508e6f5e66d,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Ray930 Wehner319,M,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
f73bb12c-10cb-3db5-be85-8d64675fb38c,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Orville751 Gislason620,M,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
7bd1e914-e668-35b8-acdf-d849f6d46af1,b1c7872c-86fe-3784-944d-8dcf1881ba1c,Marivel862 Bode78,F,INTERNAL MEDICINE,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,0
aafcc7c6-5c25-3376-9088-c4aea5e889fc,c2839335-c7a7-3132-813f-132868475498,Lorena247 Montemayor547,F,GENERAL PRACTICE,500 BROOKLINE AVE,BOSTON,MA,02215-5417,42.338551,-71.018253,42
0f5043d9-97e5-3ba3-9a29-89c792e1feaf,421baed1-a336-33c6-bc62-b647598be473,Lazaro919 Veum823,M,GENERAL PRACTICE,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,65
1d29ea19-d428-31af-a0e3-4d38942f1291,2b3212f5-4f6c-33c9-9a41-8bb9dcd561d1,Stanton715 Koss676,M,PULMONARY DISEASE,56 WEBSTER ST,ROCKLAND,MA,02370-1737,42.129251000000004,-70.908736,0
c406b267-e791-3c62-a2ed-3609a4c5fd9d,2b3212f5-4f6c-33c9-9a41-8bb9dcd561d1,Stanton715 Koss676,M,GENERAL PRACTICE,56 WEBSTER ST,ROCKLAND,MA,02370-1737,42.129251000000004,-70.908736,58
a51a513c-564d-359f-885c-73c64d0806ec,e068fd46-1fd8-3aa2-a8c3-7b36f04f2fb0,Abe604 Brown30,M,CLINICAL SOCIAL WORKER,20 OLD MILL RD,SUTTON,MA,01590-1128,42.132051000000004,-71.75031800000001,0
d5081d0f-f1b9-3f39-98bb-914d74dc7cb3,e068fd46-1fd8-3aa2-a8c3-7b36f04f2fb0,Abe604 Brown30,M,GENERAL PRACTICE,20 OLD MILL RD,SUTTON,MA,01590-1128,42.132051000000004,-71.75031800000001,67
0297be99-0b5f-3453-bc5e-432103246066,e9eba611-210c-3884-a948-8fe55b1fef69,Wanda961 Muller251,F,GENERAL PRACTICE,260 MERRIMAC ST,NEWBURYPORT,MA,01950-2192,42.812141,-70.886646,58
ebaf5a06-2a2b-3cc9-9b8e-a80f4b6ca876,17031924-8f3c-3fde-8306-65be78c5eee9,Gaynell126 Leannon79,F,GENERAL PRACTICE,680 CENTRE ST,BROCKTON,MA,02302-3308,42.082543,-71.024638,63
6aef5ba0-e770-3fbe-99df-5abc70ac1a1d,a73d9755-246c-3e55-8d71-f720bc20e2e0,Ramona980 Villareal516,F,GENERAL PRACTICE,151 EVERETT AVE,CHELSEA,MA,02150-1812,42.396824,-71.031348,85
bbb9fd25-7f81-3ac4-8872-05ea48c70962,291a8a53-1a8b-3004-9a87-a1a00c836f1b,Rona40 Green467,F,GENERAL PRACTICE,ONE PEARL ST,BROCKTON,MA,02301-2874,42.082543,-71.024638,102
9754d0d0-f569-3844-aa2e-7f59cb9b6178,630a681a-a38d-374b-92c2-a6aeb1f4024d,Oda116 Wolf938,F,FAMILY PRACTICE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
11c08f22-37be-3eb5-887e-c1c92488b0ed,630a681a-a38d-374b-92c2-a6aeb1f4024d,Lilian665 Schiller186,F,FAMILY PRACTICE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
5dc5965e-b44a-322f-b8ef-29712f5e5cb6,630a681a-a38d-374b-92c2-a6aeb1f4024d,Sean831 Hauck852,F,FAMILY PRACTICE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
748e4412-171f-3233-9720-a03b8b230653,630a681a-a38d-374b-92c2-a6aeb1f4024d,Ana Luisa894 Borrego496,F,GENERAL PRACTICE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,10
0b84384f-9363-3f32-937c-658aae9cbbba,630a681a-a38d-374b-92c2-a6aeb1f4024d,Oda116 Wolf938,F,INTERNAL MEDICINE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
a97481d7-2c01-35d9-a655-df84187e02df,630a681a-a38d-374b-92c2-a6aeb1f4024d,Desmond566 Schiller186,M,INTERNAL MEDICINE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
4293de3f-eb1d-306c-af90-5927b5ddf55a,630a681a-a38d-374b-92c2-a6aeb1f4024d,Damon455 Hauck852,M,INTERNAL MEDICINE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
ae52ceaa-aa79-399d-86a4-14bef70e9167,630a681a-a38d-374b-92c2-a6aeb1f4024d,Remedios388 Crona259,F,INTERNAL MEDICINE,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,0
688b96b7-f69b-38a9-9996-22ccc7391c28,c6289818-905c-366d-97d4-1c1f66b0ff9f,Marcellus830 Hettinger594,M,NURSE PRACTITIONER,133 MAPLE ST,SPRINGFIELD,MA,01105-1896,42.115454,-72.539978,0
9cf0db5b-ea08-3cec-8478-aa3bc6b790de,c6289818-905c-366d-97d4-1c1f66b0ff9f,Marcellus830 Hettinger594,M,PHYSICIAN ASSISTANT,133 MAPLE ST,SPRINGFIELD,MA,01105-1896,42.115454,-72.539978,0
b5efcfa0-b502-3b71-8421-bde5e2d16313,c6289818-905c-366d-97d4-1c1f66b0ff9f,Debra128 Hettinger594,F,GENERAL PRACTICE,133 MAPLE ST,SPRINGFIELD,MA,01105-1896,42.115454,-72.539978,28
013675fa-ab58-3681-978c-4491cac7420d,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Sonia106 Hirthe744,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
7201789c-17b2-355e-822b-f85433667d30,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Senaida415 Jerde200,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
b386dc5c-6b72-30f3-8c4e-190089893d51,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Katharyn928 Reilly981,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
4fdf21fa-a09a-387c-a4ab-fa04a313af92,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Tanner110 Littel644,M,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
72bf0f9f-fa1f-312b-8646-ed3679b368b2,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Lily490 Strosin214,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
978c2a70-4f17-387b-8d9e-62f3790f8afc,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Gavin481 Pfeffer420,M,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
3a52f795-c787-3b25-b817-a4fa67e82287,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Cicely661 Zulauf375,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
07d7601e-3cba-351d-8394-84fef0f2347e,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Carletta836 Barton704,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
a5e8bf22-1da3-3ba6-aed7-fff9af37416d,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Ira784 Hessel84,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
c8e94dc2-84b2-353f-8499-728364759f88,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Harlan808 Davis923,M,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
7500227f-65b2-378c-b979-a02b2f5a4e0f,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Paola523 Turner526,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
62b41204-5c86-34ef-9c91-bffb25c0b1c1,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Mozell819 Weissnat378,F,OPTOMETRY,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,0
d8c4b57b-82ed-3db2-9c2e-bca6c8aa155b,2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,Romeo514 Hirthe744,M,GENERAL PRACTICE,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,71
e63a324c-1ec9-340e-88e2-b50d513efe9d,0b85d7ff-f629-3fdc-89a1-c6d3aeeb6e39,Cari853 Bauch723,F,GENERAL PRACTICE,72 SHARP ST,HINGHAM,MA,02043-4362,42.224319,-70.880673,69
5db370df-b489-3a7a-8d10-c97c3bb57644,e06b796a-2500-3191-814b-e898d063e977,Tawanna466 Schroeder447,F,GENERAL PRACTICE,777 N ST,PITTSFIELD,MA,01201-4147,42.451840000000004,-73.260685,85
f654e92a-38d7-3d72-bd47-ac7d7e9ac05d,8cdae3ae-0899-3fe5-a0f9-32ec749fdc91,Odell776 Zulauf375,M,GENERAL PRACTICE,150 YORK ST,STOUGHTON,MA,02072-1829,42.119006,-71.10365,76
e295510e-2823-388a-b3c5-6da40cab2a5d,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Devon268 Paucek755,M,NURSE PRACTITIONER,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
8e08e5a6-5f04-33ae-9777-d7d4927c79da,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Tamica785 Kutch271,F,NURSE PRACTITIONER,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
dda15582-6d54-30ce-95ad-6dae15f792bf,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Numbers230 Shields502,M,NURSE PRACTITIONER,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
9dc229ee-28a0-38c3-b63c-53ff5969913a,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Tula326 Paucek755,F,PHYSICIAN ASSISTANT,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
1878b8cb-9c9c-32c8-9b77-fe3bcbef20f3,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Tula326 Paucek755,F,RHEUMATOLOGY,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
21bd10d2-43f0-39a1-be74-b830b6b0d835,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Devon268 Paucek755,M,GENERAL PRACTICE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,28
f6557f30-dff7-3093-801e-6388c6d1c24e,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Juan88 Galván169,M,ENDOCRINOLOGY,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
af73e71c-7d74-3403-824c-6a7b99bf283d,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Jerrod232 Kutch271,M,ENDOCRINOLOGY,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
01d8c4e1-c711-3262-8484-cb83d9a364ac,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Tula326 Paucek755,F,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
adbdb876-b2cf-3654-b6f1-773779218ed9,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Jerrod232 Kutch271,M,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
611eb7e2-f81f-37ef-a835-46480ac00f12,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Beatriz277 Ojeda263,F,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
ff855bc4-172d-3431-88d9-576798f73770,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Yon80 Streich926,F,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
ce0cd74a-2d4a-3cfc-8d87-6439e8b6ca1c,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Junior695 Dare640,M,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
938dda46-42dd-3f08-b182-508b54810e92,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Rigoberto443 Ziemann98,M,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
fc3a242c-903b-3a1c-97e5-561dc5e3e8b7,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Odell776 Hamill307,F,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
84883537-9eac-35d0-ac81-308ff1a4c18f,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Edgardo196 Conn188,M,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
8d829546-5fc5-3b0f-a9bd-c8a5f0bbac4b,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Russel238 King743,M,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
13b0803b-a834-306c-9910-f58edfab75d2,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Bradley693 Kuhic920,M,INTERNAL MEDICINE,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
d275b0ad-6115-3439-94f8-025b80a36d4c,251985c1-3d5b-39cf-88f0-6545c1ee2e0d,Tula326 Paucek755,F,DERMATOLOGY,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,0
48795c25-23eb-380f-9fd5-39e3debce7aa,dfa4e71c-6548-3fc2-bcc7-d3308d9de08b,Dan465 Bergstrom287,M,NURSE PRACTITIONER,19 SUMMER ST,BRIDGEWATER,MA,02324-2630,41.972376000000004,-70.978773,0
